time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5,Arbiter
62.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
62.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
63.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
63.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
63.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
63.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
63.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
64.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
64.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
64.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
64.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
64.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
65.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
65.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
65.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
65.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
65.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
66.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
66.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
66.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
66.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
66.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
67.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
67.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
67.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
67.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
67.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
68.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
68.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
68.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
68.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
68.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
69.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
69.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
69.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
69.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
69.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
70.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
70.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
70.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
70.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
70.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
71.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
71.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
71.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
71.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
71.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
72.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
72.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
72.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
72.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
72.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
73.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
73.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
73.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
73.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
73.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
74.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
74.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
74.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
74.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
74.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
75.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
75.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
75.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
75.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
75.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
76.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
76.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
76.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
76.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
76.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
77.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
77.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
77.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
77.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
77.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
78.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
78.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
78.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
78.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
78.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
79.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
79.2,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
79.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
79.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
79.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
80.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.0
